Match_id,Team1,Team2,Season,Toss_winner,Toss_decision,Player_of_match,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
744681,6,1,2014,6,101,STR Binny,1,AT Rayudu,AM Rahane,CA Pujara,RV Uthappa,SK Raina,WP Saha,STR Binny,AR Patel,A Mishra,MM Sharma,UT Yadav
745159,8,5,2014,5,101,Sohaib Maqsood,5,DPMD Jayawardene,TM Dilshan,KC Sangakkara,WU Tharanga,LD Chandimal,AD Mathews,NLTC Perera,SMA Priyanjan,KMDN Kulasekara,SL Malinga,HMRKB Herath
745161,8,5,2014,8,100,NLTC Perera,8,DPMD Jayawardene,TM Dilshan,KC Sangakkara,WU Tharanga,AD Mathews,S Prasanna,SMA Priyanjan,NLTC Perera,KMDN Kulasekara,SL Malinga,HMRKB Herath
745163,8,5,2014,5,100,NLTC Perera,8,MisbahNanulNanHaq,Sharjeel Khan,Mohammad Hafeez,Ahmed Shehzad,Fawad Alam,Umar Akmal,Sohaib Maqsood,Shahid Afridi,Wahab Riaz,Saeed Ajmal,Mohammad Irfan
749771,2,4,2014,4,101,AB de Villiers,4,BB McCullum,JDS Neesham,DG Brownlie,MJ Guptill,TWM Latham,CJ Anderson,L Ronchi,DL Vettori,NL McCullum,KD Mills,TA Boult
749773,2,4,2014,2,101,HM Amla,4,AB de Villiers,Q de Kock,F du Plessis,HM Amla,JP Duminy,DA Miller,RR Rossouw,VD Philander,DW Steyn,Imran Tahir,M Morkel
749781,2,8,2014,8,100,CJ Anderson,2,DPMD Jayawardene,TM Dilshan,KC Sangakkara,FDM Karunaratne,AD Mathews,HDRL Thirimanne,BMAJ Mendis,NLTC Perera,SMSM Senanayake,KMDN Kulasekara,RMS Eranga
749783,2,8,2014,2,100,TM Dilshan,8,LRPL Taylor,BB McCullum,TWM Latham,MJ Guptill,DL Vettori,CJ Anderson,NL McCullum,AF Milne,MJ Henry,TA Boult,L Ronchi
749787,2,8,2014,8,100,KS Williamson,2,DPMD Jayawardene,TM Dilshan,KC Sangakkara,FDM Karunaratne,AD Mathews,HDRL Thirimanne,NLTC Perera,BMAJ Mendis,KMDN Kulasekara,SMSM Senanayake,HMRKB Herath
749789,2,8,2014,8,101,L Ronchi,2,LRPL Taylor,KS Williamson,BB McCullum,MJ Guptill,GD Elliott,CJ Anderson,L Ronchi,TG Southee,TA Boult,NL McCullum,MJ McClenaghan
749791,2,8,2014,2,100,CJ Anderson,2,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,CJ Anderson,L Ronchi,GD Elliott,DL Vettori,KD Mills,TA Boult,MJ McClenaghan
749793,2,8,2014,8,100,KC Sangakkara,8,DPMD Jayawardene,TM Dilshan,KC Sangakkara,HDRL Thirimanne,S Prasanna,LD Chandimal,NLTC Perera,KMDN Kulasekara,RMS Eranga,PVD Chameera,Nan
749795,2,5,2014,2,101,GD Elliott,2,MisbahNanulNanHaq,Younis Khan,Ahmed Shehzad,Mohammad Hafeez,Haris Sohail,Umar Akmal,Sarfraz Ahmed,Shahid Afridi,Bilawal Bhatti,Ehsan Adil,Mohammad Irfan
749797,2,5,2014,2,100,KS Williamson,2,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,GD Elliott,L Ronchi,NL McCullum,TG Southee,TA Boult,DL Vettori,AF Milne
750663,8,3,2014,3,101,TM Dilshan,8,DPMD Jayawardene,MDKJ Perera,KC Sangakkara,TM Dilshan,AD Mathews,NLTC Perera,HDRL Thirimanne,BMAJ Mendis,KTGD Prasad,BAW Mendis,HMRKB Herath
750665,8,3,2014,3,100,DPMD Jayawardene,8,JE Root,MM Ali,IR Bell,AN Cook,EJG Morgan,RS Bopara,JC Buttler,CR Woakes,JC Tredwell,ST Finn,HF Gurney
750667,8,3,2014,8,100,JC Buttler,3,SHT Kandamby,MDKJ Perera,KC Sangakkara,TM Dilshan,AD Mathews,HDRL Thirimanne,BMAJ Mendis,NLTC Perera,KTGD Prasad,HMRKB Herath,BAW Mendis
750669,8,3,2014,3,100,KC Sangakkara,8,JE Root,AD Hales,JWA Taylor,MM Ali,RS Bopara,EJG Morgan,JC Buttler,BA Stokes,CR Woakes,CJ Jordan,ST Finn
750673,8,3,2014,8,100,KC Sangakkara,8,S Prasanna,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,LD Chandimal,NLTC Perera,BMAJ Mendis,SMSM Senanayake,RAS Lakmal,Nan
750675,8,3,2014,8,100,TM Dilshan,8,AD Mathews,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LD Chandimal,NLTC Perera,BMAJ Mendis,S Prasanna,MDK Perera,RAS Lakmal,Nan
754723,7,4,2014,4,101,NM CoulterNanNile,7,SR Watson,AJ Finch,MJ Clarke,DA Warner,GJ Bailey,MR Marsh,MS Wade,GJ Maxwell,MG Johnson,NM CoulterNanNile,JR Hazlewood
754725,7,4,2014,7,100,M Morkel,4,SPD Smith,SR Watson,AJ Finch,DA Warner,GJ Bailey,MR Marsh,MS Wade,GJ Maxwell,MG Johnson,NM CoulterNanNile,JR Hazlewood
754727,7,4,2014,7,100,SPD Smith,7,SPD Smith,DA Warner,SR Watson,AJ Finch,GJ Bailey,MR Marsh,MS Wade,MA Starc,JR Hazlewood,KW Richardson,XJ Doherty
754729,7,4,2014,4,100,SPD Smith,7,AB de Villiers,HM Amla,F du Plessis,Q de Kock,DA Miller,F Behardien,R McLaren,RJ Peterson,WD Parnell,DW Steyn,KJ Abbott
754731,7,4,2014,4,100,Q de Kock,7,F du Plessis,Q de Kock,RR Rossouw,HM Amla,DA Miller,F Behardien,WD Parnell,R McLaren,M Morkel,KJ Abbott,RJ Peterson
754749,7,1,2014,1,100,MA Starc,7,V Kohli,S Dhawan,AM Rahane,RG Sharma,SK Raina,MS Dhoni,AR Patel,R Ashwin,B Kumar,Mohammed Shami,UT Yadav
754751,7,3,2014,3,100,MA Starc,7,MM Ali,JWA Taylor,JE Root,IR Bell,EJG Morgan,RS Bopara,JC Buttler,CR Woakes,CJ Jordan,ST Finn,SCJ Broad
754753,3,1,2014,1,100,ST Finn,3,V Kohli,S Dhawan,AT Rayudu,AM Rahane,SK Raina,MS Dhoni,STR Binny,AR Patel,B Kumar,Mohammed Shami,UT Yadav
754755,7,3,2014,7,101,SPD Smith,7,JE Root,IR Bell,JWA Taylor,MM Ali,EJG Morgan,JC Buttler,RS Bopara,CR Woakes,SCJ Broad,JM Anderson,ST Finn
754759,3,1,2014,3,101,JWA Taylor,3,SK Raina,S Dhawan,V Kohli,AM Rahane,AT Rayudu,MS Dhoni,STR Binny,RA Jadeja,AR Patel,MM Sharma,Mohammed Shami
754789,7,5,2014,5,100,NE Bolton,7,Nain Abidi,Javeria Khan,Bismah Maroof,Marina Iqbal,Aliya Riaz,Nida Dar,Sana Mir,Asmavia Iqbal,Qanita Jalil,Sidra Nawaz,Sadia Yousuf
754809,7,9,2014,7,101,SR Taylor,7,DJS Dottin,HK Matthews,SR Taylor,Kycia A Knight,MR Aguilleira,SA Campbelle,SF Daley,A Mohammed,TD Smartt,SC Selman,SS Connell
754811,7,9,2014,7,100,EA Perry,7,EA Perry,EJ Villani,MM Lanning,NE Bolton,AJ Blackwell,AJ Healy,JL Jonassen,EA Osborne,RM Farrell,KM Beams,ML Schutt
754813,7,9,2014,9,100,MM Lanning,7,DJS Dottin,HK Matthews,SR Taylor,Kycia A Knight,SA Campbelle,B Cooper,SL Quintyne,MR Aguilleira,A Mohammed,SS Connell,SL Munroe
754815,7,9,2014,7,100,EA Perry,7,JE Cameron,EJ Villani,MM Lanning,NE Bolton,EA Perry,AJ Healy,JL Jonassen,JL Hunter,EA Osborne,KM Beams,ML Schutt
757507,8,4,2014,8,101,AC Jayangani,8,M du Preez,T Chetty,D van Niekerk,L Lee,M Kapp,CL Tryon,B Bezuidenhout,S Ismail,Y Fourie,M Daniels,MM Letsoalo
757509,8,4,2014,4,101,T Chetty,4,HASD Siriwardene,PM Weerakkody,PRCS Kumarihami,AC Jayangani,GWHM Perera,BYA Mendis,LE Kaushalya,KADA Kanchana,SS Weerakkody,HAM Samuddika,I Ranaweera
760787,6,0,2014,0,101,Shakib Al Hasan,6,Mahmudullah,Anamul Haque,Mominul Haque,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Mashrafe Mortaza,Arafat Sunny,AlNanAmin Hossain,Rubel Hossain
760789,6,0,2014,6,100,Mashrafe Mortaza,6,Mushfiqur Rahim,Anamul Haque,Shakib Al Hasan,Tamim Iqbal,Sabbir Rahman,Mahmudullah,Mashrafe Mortaza,Mominul Haque,Rubel Hossain,AlNanAmin Hossain,Arafat Sunny
760791,6,0,2014,0,101,Anamul Haque,6,Shakib Al Hasan,Anamul Haque,Mominul Haque,Tamim Iqbal,Mushfiqur Rahim,Mahmudullah,Sabbir Rahman,Mashrafe Mortaza,Shafiul Islam,Rubel Hossain,Arafat Sunny
760793,6,0,2014,6,100,Mahmudullah,6,Mahmudullah,Anamul Haque,Imrul Kayes,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Abul Hasan,Mashrafe Mortaza,Rubel Hossain,Jubair Hossain
760795,6,0,2014,0,100,Taijul Islam,6,BRM Taylor,Sikandar Raza,V Sibanda,H Masakadza,SF Mire,T Maruma,E Chigumbura,T Panyangara,J Nyumbu,TL Chatara,T Kamungozi
770121,1,9,2014,1,101,MN Samuels,9,MN Samuels,DJ Bravo,DM Bravo,DR Smith,D Ramdin,KA Pollard,AD Russell,DJG Sammy,R Rampaul,JE Taylor,SJ Benn
770123,1,9,2014,1,100,Mohammed Shami,1,V Kohli,S Dhawan,AT Rayudu,AM Rahane,SK Raina,MS Dhoni,RA Jadeja,B Kumar,Mohammed Shami,UT Yadav,A Mishra
770127,1,9,2014,9,101,V Kohli,1,SK Raina,S Dhawan,V Kohli,AM Rahane,MS Dhoni,RA Jadeja,AT Rayudu,B Kumar,UT Yadav,Mohammed Shami,AR Patel
792289,1,8,2014,8,101,AM Rahane,1,V Kohli,S Dhawan,SK Raina,AM Rahane,AT Rayudu,WP Saha,AR Patel,UT Yadav,VR Aaron,I Sharma,R Ashwin
792291,1,8,2014,8,100,AT Rayudu,1,DPMD Jayawardene,TM Dilshan,KC Sangakkara,MDKJ Perera,AD Mathews,S Prasanna,SMA Priyanjan,NLTC Perera,S Randiv,KTGD Prasad,PLS Gamage
792293,1,8,2014,8,100,DPMD Jayawardene,1,DPMD Jayawardene,TM Dilshan,KC Sangakkara,MDKJ Perera,AD Mathews,SMA Priyanjan,PC de Silva,NLTC Perera,S Prasanna,KMDN Kulasekara,PLS Gamage
792295,1,8,2014,1,100,RG Sharma,1,V Kohli,RG Sharma,AT Rayudu,AM Rahane,SK Raina,RV Uthappa,UT Yadav,STR Binny,DS Kulkarni,KV Sharma,AR Patel
792297,1,8,2014,8,100,AD Mathews,1,DPMD Jayawardene,TM Dilshan,LD Chandimal,N Dickwella,AD Mathews,HDRL Thirimanne,NLTC Perera,S Prasanna,BAW Mendis,PLS Gamage,RMS Eranga
798369,3,7,2015,7,100,NR Sciver,3,EA Perry,JL Jonassen,MM Lanning,EJ Villani,AJ Blackwell,JE Cameron,AJ Healy,EA Osborne,SJ Coyte,KM Beams,HL Ferling
800469,4,3,2015,3,100,Q de Kock,3,JC Buttler,AD Hales,JE Root,JJ Roy,EJG Morgan,BA Stokes,MM Ali,CJ Jordan,AU Rashid,DJ Willey,RJW Topley
800471,4,3,2015,4,100,AD Hales,3,AB de Villiers,Q de Kock,F du Plessis,HM Amla,JP Duminy,RR Rossouw,F Behardien,K Rabada,KJ Abbott,M Morkel,Imran Tahir
800473,4,3,2015,3,100,Q de Kock,4,JC Buttler,AD Hales,JE Root,JJ Roy,EJG Morgan,BA Stokes,MM Ali,CJ Jordan,DJ Willey,AU Rashid,RJW Topley
800475,4,3,2015,4,101,CH Morris,4,EJG Morgan,AD Hales,JE Root,JJ Roy,BA Stokes,JC Buttler,MM Ali,CR Woakes,AU Rashid,SCJ Broad,RJW Topley
800477,4,3,2015,4,101,AB de Villiers,4,EJG Morgan,AD Hales,JE Root,JJ Roy,BA Stokes,JC Buttler,MM Ali,CR Woakes,AU Rashid,SCJ Broad,RJW Topley
808863,5,8,2014,5,100,Sana Mir,5,Nain Abidi,Javeria Khan,Bismah Maroof,Marina Iqbal,Sana Mir,Nida Dar,Asmavia Iqbal,Qanita Jalil,Sidra Nawaz,Sumaiya Siddiqi,Sadia Yousuf
808865,5,8,2014,8,100,Javeria Khan,5,MADD Surangika,PM Weerakkody,LE Kaushalya,AC Jayangani,SS Weerakkody,HASD Siriwardene,KADA Kanchana,HAM Samuddika,PRCS Kumarihami,BMSM Kumari,I Ranaweera
817207,6,4,2015,6,100,K Rabada,4,Mahmudullah,Soumya Sarkar,Liton Das,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Nasir Hossain,Mashrafe Mortaza,Jubair Hossain,Mustafizur Rahman
817209,6,4,2015,4,100,Soumya Sarkar,6,RR Rossouw,Q de Kock,F du Plessis,HM Amla,DA Miller,JP Duminy,F Behardien,CH Morris,K Rabada,KJ Abbott,Imran Tahir
817211,6,4,2015,4,100,Soumya Sarkar,6,RR Rossouw,HM Amla,F du Plessis,Q de Kock,DA Miller,JP Duminy,F Behardien,K Rabada,KJ Abbott,M Morkel,Imran Tahir
828245,5,4,2014,5,100,L Lee,4,Nain Abidi,Javeria Khan,Bismah Maroof,Marina Iqbal,Sana Mir,Nida Dar,Asmavia Iqbal,Rabiya Shah,Sumaiya Siddiqi,Sadia Yousuf,Anam Amin
848843,4,2,2015,2,101,HM Amla,4,AB de Villiers,HM Amla,RR Rossouw,MN van Wyk,DA Miller,F Behardien,D Wiese,VD Philander,DW Steyn,K Rabada,Imran Tahir
848845,4,2,2015,4,100,MJ Guptill,2,AB de Villiers,MN van Wyk,RR Rossouw,HM Amla,DA Miller,F Behardien,D Wiese,VD Philander,AM Phangiso,DW Steyn,Imran Tahir
848847,4,2,2015,4,100,AB de Villiers,4,AB de Villiers,HM Amla,RR Rossouw,MN van Wyk,DA Miller,F Behardien,D Wiese,KJ Abbott,DW Steyn,K Rabada,Imran Tahir
858485,6,5,2015,6,100,Mushfiqur Rahim,6,Mushfiqur Rahim,Soumya Sarkar,Mahmudullah,Tamim Iqbal,Shakib Al Hasan,Sabbir Rahman,Nasir Hossain,Rubel Hossain,Taskin Ahmed,Arafat Sunny,Abul Hasan
858487,6,5,2015,5,100,Tamim Iqbal,6,Haris Sohail,Sarfraz Ahmed,Mohammad Hafeez,Azhar Ali,Fawad Alam,Mohammad Rizwan,Saad Nasim,Wahab Riaz,Junaid Khan,Rahat Ali,Saeed Ajmal
858489,6,5,2015,5,100,Soumya Sarkar,6,Haris Sohail,Sami Aslam,Mohammad Hafeez,Azhar Ali,Mohammad Rizwan,Fawad Alam,Saad Nasim,Wahab Riaz,Umar Gul,Zulfiqar Babar,Junaid Khan
860269,8,5,2015,5,101,Mohammad Hafeez,5,WU Tharanga,TM Dilshan,HDRL Thirimanne,MDKJ Perera,AD Mathews,LD Chandimal,NLTC Perera,TAM Siriwardana,S Prasanna,SL Malinga,RAS Lakmal
860271,8,5,2015,5,100,MDKJ Perera,8,Babar Azam,Ahmed Shehzad,Mohammad Hafeez,Azhar Ali,Shoaib Malik,Mohammad Rizwan,Sarfraz Ahmed,Anwar Ali,Yasir Shah,Rahat Ali,Mohammad Irfan
860273,8,5,2015,5,100,Sarfraz Ahmed,5,Sarfraz Ahmed,Azhar Ali,Mohammad Hafeez,Ahmed Shehzad,Shoaib Malik,Mohammad Rizwan,Mohammad Irfan,Anwar Ali,Rahat Ali,Yasir Shah,Imad Wasim
860275,8,5,2015,8,100,Ahmed Shehzad,5,AD Mathews,TM Dilshan,HDRL Thirimanne,MDKJ Perera,LD Chandimal,SMA Priyanjan,TAM Siriwardana,SS Pathirana,SL Malinga,RAS Lakmal,N Pradeep
860277,8,5,2015,8,100,MDKJ Perera,8,LD Chandimal,TM Dilshan,HDRL Thirimanne,MDKJ Perera,AD Mathews,TAM Siriwardana,PLS Gamage,RAS Lakmal,SMSM Senanayake,NLTC Perera,Nan
868727,5,0,2015,5,100,Shoaib Malik,5,Haris Sohail,Azhar Ali,Shoaib Malik,Mohammad Hafeez,Mohammad Sami,Anwar Ali,Wahab Riaz,Hammad Azam,Yasir Shah,Nan,Nan
868729,5,0,2015,5,101,Azhar Ali,5,SC Williams,CJ Chibhabha,H Masakadza,V Sibanda,Sikandar Raza,R Mutumbami,CK Coventry,AG Cremer,T Panyangara,T Mupariwa,BV Vitori
870731,6,1,2015,6,100,Mustafizur Rahman,6,Mushfiqur Rahim,Soumya Sarkar,Liton Das,Tamim Iqbal,Shakib Al Hasan,Sabbir Rahman,Nasir Hossain,Mashrafe Mortaza,Rubel Hossain,Taskin Ahmed,Mustafizur Rahman
870733,6,1,2015,1,100,Mustafizur Rahman,6,MS Dhoni,V Kohli,S Dhawan,RG Sharma,AT Rayudu,SK Raina,RA Jadeja,AR Patel,R Ashwin,B Kumar,DS Kulkarni
870735,6,1,2015,6,101,SK Raina,1,MS Dhoni,S Dhawan,V Kohli,RG Sharma,AT Rayudu,SK Raina,STR Binny,AR Patel,DS Kulkarni,UT Yadav,R Ashwin
885959,0,1,2015,0,101,AT Rayudu,1,MK Tiwary,M Vijay,AT Rayudu,AM Rahane,RV Uthappa,KM Jadhav,STR Binny,AR Patel,B Kumar,DS Kulkarni,Harbhajan Singh
885965,0,1,2015,0,101,M Vijay,1,MK Tiwary,M Vijay,AT Rayudu,AM Rahane,RV Uthappa,STR Binny,KM Jadhav,Harbhajan Singh,AR Patel,B Kumar,DS Kulkarni
885967,0,1,2015,0,101,KM Jadhav,1,MK Tiwary,M Vijay,RV Uthappa,AM Rahane,MK Pandey,KM Jadhav,STR Binny,B Kumar,MM Sharma,Harbhajan Singh,AR Patel
894287,0,2,2015,0,101,CR Ervine,0,LRPL Taylor,TWM Latham,KS Williamson,MJ Guptill,GD Elliott,JDS Neesham,MJ Henry,MJ McClenaghan,NL McCullum,IS Sodhi,Nan
894289,0,2,2015,0,100,TWM Latham,2,RW Chakabva,CJ Chibhabha,CR Ervine,H Masakadza,E Chigumbura,SC Williams,Sikandar Raza,AG Cremer,P Utseya,T Panyangara,CB Mpofu
894291,0,2,2015,0,101,KS Williamson,2,C Munro,TWM Latham,KS Williamson,MJ Guptill,GD Elliott,JDS Neesham,L Ronchi,NL McCullum,BM Wheeler,MJ McClenaghan,IS Sodhi
895797,7,1,2015,7,100,M Raj,1,AJ Blackwell,NE Bolton,EA Perry,MM Lanning,GM Harris,JL Jonassen,AJ Healy,RM Farrell,ML Schutt,KM Beams,HL Ferling
895807,7,1,2015,1,100,SPD Smith,7,MS Dhoni,S Dhawan,V Kohli,RG Sharma,RA Jadeja,BB Sran,B Kumar,UT Yadav,R Ashwin,Nan,Nan
895809,7,1,2015,1,100,RG Sharma,7,AM Rahane,S Dhawan,V Kohli,RG Sharma,MS Dhoni,MK Pandey,RA Jadeja,R Ashwin,UT Yadav,BB Sran,I Sharma
895811,7,1,2015,7,101,GJ Maxwell,7,AM Rahane,S Dhawan,V Kohli,RG Sharma,MS Dhoni,Gurkeerat Singh,RA Jadeja,R Dhawan,UT Yadav,BB Sran,I Sharma
895813,7,1,2015,7,100,KW Richardson,7,SPD Smith,AJ Finch,MR Marsh,DA Warner,GJ Maxwell,GJ Bailey,JP Faulkner,MS Wade,JW Hastings,NM Lyon,KW Richardson
895815,7,1,2015,1,101,MK Pandey,1,GJ Bailey,DA Warner,SPD Smith,AJ Finch,SE Marsh,MR Marsh,MS Wade,JP Faulkner,JW Hastings,SM Boland,NM Lyon
902641,3,5,2015,3,100,Mohammad Hafeez,5,EJG Morgan,JE Root,AD Hales,JJ Roy,JWA Taylor,JC Buttler,MM Ali,CR Woakes,AU Rashid,DJ Willey,RJW Topley
902643,3,5,2015,3,100,AD Hales,3,EJG Morgan,AD Hales,JE Root,JJ Roy,JC Buttler,JWA Taylor,MM Ali,DJ Willey,RJW Topley,CR Woakes,AU Rashid
902645,3,5,2015,5,100,JWA Taylor,3,Sarfraz Ahmed,Babar Azam,Mohammad Hafeez,Azhar Ali,Shoaib Malik,Mohammad Rizwan,Iftikhar Ahmed,Anwar Ali,Wahab Riaz,Zafar Gohar,Mohammad Irfan
902647,3,5,2015,3,100,JC Buttler,3,JC Buttler,AD Hales,JE Root,JJ Roy,EJG Morgan,JWA Taylor,MM Ali,DJ Willey,RJW Topley,CR Woakes,AU Rashid
903593,1,4,2015,4,100,AB de Villiers,4,AB de Villiers,HM Amla,F du Plessis,Q de Kock,DA Miller,JP Duminy,F Behardien,DW Steyn,K Rabada,M Morkel,Imran Tahir
903595,1,4,2015,1,100,MS Dhoni,1,V Kohli,AM Rahane,S Dhawan,RG Sharma,MS Dhoni,SK Raina,AR Patel,B Kumar,Harbhajan Singh,UT Yadav,MM Sharma
903597,1,4,2015,4,100,M Morkel,4,F du Plessis,DA Miller,HM Amla,Q de Kock,AB de Villiers,F Behardien,JP Duminy,DW Steyn,K Rabada,M Morkel,Imran Tahir
903599,1,4,2015,1,100,V Kohli,1,AM Rahane,S Dhawan,V Kohli,RG Sharma,SK Raina,MS Dhoni,Harbhajan Singh,AR Patel,B Kumar,MM Sharma,A Mishra
903601,1,4,2015,4,100,Q de Kock,4,AB de Villiers,HM Amla,F du Plessis,Q de Kock,DA Miller,F Behardien,D Elgar,DW Steyn,K Rabada,KJ Abbott,Imran Tahir
907375,4,3,2015,4,100,A Shrubsole,3,M Kapp,T Chetty,M du Preez,L Wolvaardt,L Lee,D van Niekerk,CL Tryon,S Luus,S Ismail,MM Letsoalo,M Klaas
907389,4,9,2015,9,100,DJS Dottin,9,DJS Dottin,SL Quintyne,SR Taylor,HK Matthews,MR Aguilleira,B Cooper,SA Campbelle,A Mohammed,TD Smartt,SC Selman,ASS Fletcher
907391,4,9,2015,9,100,SR Taylor,9,DJS Dottin,SL Quintyne,SR Taylor,HK Matthews,B Cooper,MR Aguilleira,SA Campbelle,A Mohammed,ASS Fletcher,TD Smartt,SC Selman
907393,4,9,2015,4,100,T Chetty,4,M Kapp,T Chetty,M du Preez,A Steyn,L Lee,D van Niekerk,S Luus,S Ismail,M Klaas,A Khaka,Nan
913625,3,8,2016,8,100,JJ Roy,3,LD Chandimal,MD Gunathilaka,BKG Mendis,MDKJ Perera,AD Mathews,S Prasanna,WU Tharanga,MF Maharoof,S Randiv,RAS Lakmal,N Pradeep
913629,3,8,2016,3,101,JJ Roy,3,LD Chandimal,MD Gunathilaka,BKG Mendis,MDKJ Perera,AD Mathews,S Prasanna,MD Shanaka,RAS Lakmal,N Pradeep,MF Maharoof,Nan
913631,3,8,2016,8,101,JC Buttler,3,EJG Morgan,JM Vince,JE Root,JJ Roy,JM Bairstow,JC Buttler,CR Woakes,LE Plunkett,DJ Willey,CJ Jordan,AU Rashid
913653,3,5,2016,5,100,JJ Roy,3,Babar Azam,Sharjeel Khan,Mohammad Hafeez,Azhar Ali,Sarfraz Ahmed,Shoaib Malik,Mohammad Nawaz (3),Imad Wasim,Mohammad Amir,Umar Gul,Wahab Riaz
913655,3,5,2016,5,100,JE Root,3,Babar Azam,Azhar Ali,Sharjeel Khan,Sami Aslam,Sarfraz Ahmed,Shoaib Malik,Imad Wasim,Hasan Ali,Wahab Riaz,Yasir Shah,Mohammad Amir
913657,3,5,2016,3,100,AD Hales,3,JC Buttler,AD Hales,JE Root,JJ Roy,EJG Morgan,MA Wood,CR Woakes,LE Plunkett,BA Stokes,MM Ali,AU Rashid
913659,3,5,2016,5,100,JM Bairstow,3,Babar Azam,Sharjeel Khan,Azhar Ali,Sami Aslam,Sarfraz Ahmed,Mohammad Rizwan,Mohammad Nawaz (3),Imad Wasim,Hasan Ali,Umar Gul,Mohammad Irfan
913661,3,5,2016,5,101,Sarfraz Ahmed,5,EJG Morgan,AD Hales,JE Root,JJ Roy,BA Stokes,JM Bairstow,LA Dawson,CR Woakes,DJ Willey,CJ Jordan,MA Wood
914207,2,8,2015,8,100,MJ Henry,2,LD Chandimal,TM Dilshan,HDRL Thirimanne,MD Gunathilaka,AD Mathews,TAM Siriwardana,CK Kapugedera,KMDN Kulasekara,BAW Mendis,PVD Chameera,RAS Lakmal
914209,2,8,2015,8,100,MJ Guptill,2,LD Chandimal,TM Dilshan,HDRL Thirimanne,MD Gunathilaka,AD Mathews,TAM Siriwardana,CK Kapugedera,KMDN Kulasekara,SMSM Senanayake,PVD Chameera,JDF Vandersay
914211,2,8,2015,2,100,MD Gunathilaka,8,LRPL Taylor,TWM Latham,KS Williamson,MJ Guptill,HM Nicholls,MJ Santner,L Ronchi,DAJ Bracewell,AF Milne,TG Southee,MJ McClenaghan
914215,2,8,2015,8,101,MJ Henry,2,LRPL Taylor,TWM Latham,KS Williamson,MJ Guptill,HM Nicholls,L Ronchi,MJ Santner,TA Boult,MJ Henry,AF Milne,IS Sodhi
914227,2,5,2015,5,101,HM Nicholls,2,KS Williamson,TWM Latham,HM Nicholls,MJ Guptill,GD Elliott,CJ Anderson,L Ronchi,MJ Santner,MJ Henry,MJ McClenaghan,TA Boult
914231,2,7,2015,7,101,MJ Guptill,2,HM Nicholls,BB McCullum,KS Williamson,MJ Guptill,GD Elliott,CJ Anderson,L Ronchi,MJ Santner,AF Milne,MJ Henry,TA Boult
914235,2,7,2015,7,101,IS Sodhi,2,HM Nicholls,BB McCullum,KS Williamson,MJ Guptill,GD Elliott,CJ Anderson,L Ronchi,AF Milne,DAJ Bracewell,MJ Henry,IS Sodhi
914265,2,5,2015,5,100,MJ Guptill,2,Babar Azam,Ahmed Shehzad,Mohammad Hafeez,Azhar Ali,Shoaib Malik,Sarfraz Ahmed,Mohammad Rizwan,Wahab Riaz,Mohammad Amir,Rahat Ali,Mohammad Irfan
915777,8,9,2015,8,101,TM Dilshan,8,MN Samuels,J Charles,DM Bravo,ADS Fletcher,JL Carter,AD Russell,CR Brathwaite,JO Holder,D Ramdin,JE Taylor,SP Narine
915779,8,9,2015,9,100,MDKJ Perera,8,DM Bravo,ADS Fletcher,J Blackwood,J Charles,MN Samuels,JL Carter,JN Mohammed,CR Brathwaite,JE Taylor,SP Narine,R Rampaul
915781,8,9,2015,8,101,MN Samuels,8,DM Bravo,J Blackwood,ADS Fletcher,J Charles,MN Samuels,D Ramdin,JL Carter,JO Holder,CR Brathwaite,SP Narine,R Rampaul
916645,2,8,2015,8,101,Nan,2,SJ McGlashan,RH Priest,AE Satterthwaite,SW 100es,SFM Devine,KT Perkins,LM Kasperek,AM Peterson,EM Bermingham,LMM Tahuhu,MJG Nielsen
916647,2,8,2015,2,101,Nan,2,MADD Surangika,PM Weerakkody,MDN Hansika,AC Jayangani,HASD Siriwardene,PRCS Kumarihami,SS Weerakkody,KADA Kanchana,NND de Silva,I Ranaweera,BMSM Kumari
916661,2,7,2015,7,101,AE Satterthwaite,2,SJ McGlashan,RH Priest,AE Satterthwaite,SW 100es,SFM Devine,KT Perkins,KJ Martin,TMM Newton,EM Bermingham,LMM Tahuhu,MJG Nielsen
916663,2,7,2015,7,101,MM Lanning,7,SJ McGlashan,RH Priest,AE Satterthwaite,SW 100es,SFM Devine,KT Perkins,KJ Martin,TMM Newton,EM Bermingham,LMM Tahuhu,MJG Nielsen
919607,0,5,2015,0,101,Yasir Shah,5,Sarfraz Ahmed,Ahmed Shehzad,Mohammad Hafeez,Azhar Ali,Shoaib Malik,Mohammad Rizwan,Imad Wasim,Aamer Yamin,Mohammad Irfan,Yasir Shah,Wahab Riaz
